"序号","名称","地址","电话","标签","百度链接","图片数量","营业时间","总体评分","签到数"
358,"俊和泰茶庄","东城区西花市大街80-1号","(010)67150189","购物;商铺","http://api.map.baidu.com/place/detail?uid=341c35de8ad9f4a7e60738c8&output=html&source=placeapi_v2","19","","3.7",""
359,"富足佳茶庄","东打磨厂街5号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=595f85f064b0f48cd518b78d&output=html&source=placeapi_v2","9","","",""
360,"吴九妹茶庄","朝阳门内南小街12","","购物;商铺","http://api.map.baidu.com/place/detail?uid=2848ffd696de8a0f48cc4ac7&output=html&source=placeapi_v2","7","","",""
361,"正兴德茶庄","宣武区白纸坊东街23号(北京建设大学)","(010)63522383","购物;商铺","http://api.map.baidu.com/place/detail?uid=69fcd6df8e9c0b36ca29155f&output=html&source=placeapi_v2","6","","",""
362,"未茗茶楼","北京市东城区王府井大街88号","13161205558,(010)59785566","美食;茶座","http://api.map.baidu.com/place/detail?uid=ea6f0250445081b81ce999f2&output=html&source=placeapi_v2","47","","",""
363,"茗瑞坤茶庄","东城区内务部街3号(内务部街胡同)","(010)65286319","购物;商铺","http://api.map.baidu.com/place/detail?uid=ffd6d4030f6e718f17b54bc7&output=html&source=placeapi_v2","15","","5",""
364,"北京湖广会馆茶楼","北京西城区虎坊路3号湖广会馆内","(010)83551680","美食;茶座","http://api.map.baidu.com/place/detail?uid=8eb48fa1b733d3a6f32d83f0&output=html&source=placeapi_v2","31","","4",""
365,"同福厚茶庄","法华南里34-2-107","","购物;商铺","http://api.map.baidu.com/place/detail?uid=683dad78c8ac417ff42310e5&output=html&source=placeapi_v2","6","","",""
366,"福茗堂茶庄","王府井大街301新燕莎金街购物广场B2层MB230","","购物;商铺","http://api.map.baidu.com/place/detail?uid=60aabb211e78ae444afc8df2&output=html&source=placeapi_v2","1","","",""
367,"榕泰茶庄","万明路10","","美食;茶座","http://api.map.baidu.com/place/detail?uid=78e16f60bccbf724d618b740&output=html&source=placeapi_v2","5","","",""
368,"尚品福茶庄","北京市西城区宣武门西大街甲91号","(010)66038098,(010)66418621","购物;商铺","http://api.map.baidu.com/place/detail?uid=0adce3e2ca62407880a00cf9&output=html&source=placeapi_v2","8","","4",""
369,"圣雪轩茶庄","北京市东城区","","休闲娱乐","http://api.map.baidu.com/place/detail?uid=cadbe3f95fc70a4dc6effb42&output=html&source=placeapi_v2","2","","",""
370,"北京德感斋幸福茶庄有限公司","东城区广渠门内大街幸福家园2号楼底商108","67192118","公司企业","http://api.map.baidu.com/place/detail?uid=22e5c5aedac89d8388b98883&output=html&source=placeapi_v2","1","","",""
371,"倦云茶庄","北京市东城区","13521538868","购物;商铺","http://api.map.baidu.com/place/detail?uid=6db815ea58c0b378f942b239&output=html&source=placeapi_v2","1","","",""
372,"紫竹调茶楼","朝阳区呼家楼北里乙十号","(010)85951582","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=c5ddcc08dbe3ecc6d813185d&output=html&source=placeapi_v2","19","","2.7",""
373,"云鼎茶楼","北京朝阳区武圣北路,百环家园甲19号楼3楼(百环饭店往西200米,十字路口)","(010)67790678","美食;茶座","http://api.map.baidu.com/place/detail?uid=049d2c96038c1a5e4afc8daa&output=html&source=placeapi_v2","38","","4.3",""
374,"吴裕泰茶庄","潘家园东里21号(近华威路)","010-87780190","购物;商铺","http://api.map.baidu.com/place/detail?uid=c8e8f633045c8475aa0dd886&output=html&source=placeapi_v2","6","","4.3",""
375,"张一元茶庄（农光里店）","朝阳区农光里103号楼底商（天客隆超市西侧）","(010)87378664","购物;商铺","http://api.map.baidu.com/place/detail?uid=5c2dc21d81dde41d6ec02c80&output=html&source=placeapi_v2","39","","4.8",""
376,"吴裕泰茶庄（双井店）","朝阳区东三环南路双井桥南100米路东侧(农商行)","010-67751252","购物;商铺","http://api.map.baidu.com/place/detail?uid=bf29b702d733f1e409b93ad0&output=html&source=placeapi_v2","25","","3.7",""
377,"吴裕泰茶庄","北京市朝阳区广渠路23号院6#楼6—8号商铺","(010)67723282","购物;商铺","http://api.map.baidu.com/place/detail?uid=7059ff2ad64f9007eb1e9705&output=html&source=placeapi_v2","1","","5",""
378,"韵雾清(茶庄私家菜)","北京朝阳区双井双花园南里2区13号楼商业4号(近富力城星光大道,CBD总部公寓)","(010)87721518","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=373cf757b9471d774354d713&output=html&source=placeapi_v2","127","","2.9",""
379,"益茗阁茶楼","北京朝阳区朝阳路新苑四号楼1楼","(010)65167618","美食;茶座","http://api.map.baidu.com/place/detail?uid=28891781550d82359cec2b0c&output=html&source=placeapi_v2","24","","5",""
380,"德邻茶楼","百子湾金都杭城西里甲107号","(010)59146677","美食;茶座","http://api.map.baidu.com/place/detail?uid=3d6b942e62b79ba0095cb388&output=html&source=placeapi_v2","28","","5",""
381,"吴裕泰茶庄","北京市东城区光明路4号","010-67134292","购物;商铺","http://api.map.baidu.com/place/detail?uid=b292b3aa7b5ebc56bf48429d&output=html&source=placeapi_v2","16","","4",""
382,"吴裕泰茶庄","东三环中路10号","(010)65681503","购物;商铺","http://api.map.baidu.com/place/detail?uid=6623e184a87e7d0807fef58a&output=html&source=placeapi_v2","4","","2",""
383,"香润雅舍茶楼","西大望路珠江帝景底商E2-112(大郊亭中间小环岛往东100米路南底商)","(010)58633000","购物;商铺","http://api.map.baidu.com/place/detail?uid=66c7e716de49f0c8c61e516a&output=html&source=placeapi_v2","160","","4.9",""
384,"吴裕泰茶莊","东花市大街19号","(010)67192037","购物;商铺","http://api.map.baidu.com/place/detail?uid=c0f0daa34d4d0cfd90114ca4&output=html&source=placeapi_v2","15","","",""
385,"吴裕泰茶庄","北京市朝阳区西大望路3号蓝堡大厦底商","(010)85999190","购物;商铺","http://api.map.baidu.com/place/detail?uid=87248d96c46a61aa2906ce86&output=html&source=placeapi_v2","9","","5",""
386,"张一元茶庄","朝阳区大柳树路紫南家园108号商业楼1楼B段南侧","(010)87351658","购物;商铺","http://api.map.baidu.com/place/detail?uid=593850fbac227d44df1e52de&output=html&source=placeapi_v2","10","","4.5",""
387,"文新茶庄","朝阳区华威里28号(近河南大厦)","(010)51670399","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=101edc36cdd696d91f38943f&output=html&source=placeapi_v2","20","","3.3",""
388,"吴裕泰茶庄","朝阳区松榆东里23号楼1楼(松榆里车站旁)","010-67341905","购物;商铺","http://api.map.baidu.com/place/detail?uid=61f634f6f386eb616a49f386&output=html&source=placeapi_v2","9","","3.2",""
389,"吴裕泰茶庄","朝阳区金台里甲15号万惠商场内(红庙路口北)","(010)65916495","购物;商铺","http://api.map.baidu.com/place/detail?uid=39d43f82fb3f4e9fa8059dcc&output=html&source=placeapi_v2","9","","2.8",""
390,"吴裕泰茶庄","北京市东城区广渠门北里55号金桥国际公寓C区","(010)67109153","购物;商铺","http://api.map.baidu.com/place/detail?uid=af22fa106e226948e31103e6&output=html&source=placeapi_v2","5","","",""
391,"吴裕泰茶庄(西大望路店)","西大望路平乐园农副产品综合批发市场","010-67759020","购物;商铺","http://api.map.baidu.com/place/detail?uid=5ce2637d2b28d351af31e582&output=html&source=placeapi_v2","11","","5",""
392,"友谊净香思茶庄","东大桥路16号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=c8e8f6332d6afb75aa0dd8f8&output=html&source=placeapi_v2","5","","",""
393,"裕春茶庄","华威西里44","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7994c8ae79eb5b755b1093c0&output=html&source=placeapi_v2","6","","",""
394,"京华茶庄","劲松七区703-2","(010)67700969","购物;商铺","http://api.map.baidu.com/place/detail?uid=c8e8f633b248766caa0dd882&output=html&source=placeapi_v2","5","","",""
395,"北京思雅茶楼","双花园南里4号楼1楼东三环中路辅路","","美食;茶座","http://api.map.baidu.com/place/detail?uid=0a46dc0f10e5d74731621283&output=html&source=placeapi_v2","1","","",""
396,"佳茗佳人茶莊","北京市朝阳区东大桥路8号soho尚都2层","","美食;茶座","http://api.map.baidu.com/place/detail?uid=699ef944ab8ed0a6dbd89173&output=html&source=placeapi_v2","1","","",""
397,"避风塘茶楼(华堂店)","北京朝阳区十里堡甘露西园1号楼(十里堡火车桥西边)","(010)65575236","美食;茶座","http://api.map.baidu.com/place/detail?uid=bbe9feb31a682c02a2d230cf&output=html&source=placeapi_v2","132","","4.5",""
398,"吴裕泰茶庄","朝阳区朝阳路乙2号十里堡阳光新城市华堂商场旁","(010)65589615","购物;商铺","http://api.map.baidu.com/place/detail?uid=72aa251300ff075e067ce886&output=html&source=placeapi_v2","30","","4.3",""
399,"静心园茶楼","朝阳路兴隆家园1号楼底商","(010)85778599,(010)85760299","美食;茶座","http://api.map.baidu.com/place/detail?uid=25ec69fc2b17c67ec26c14d5&output=html&source=placeapi_v2","7","","",""
400,"元长厚茶庄(甘露园店)","北京市朝阳区朝阳路辅路甘露园南里一区1-4号","(010)85763214","购物;商铺","http://api.map.baidu.com/place/detail?uid=ae7e28ff32026f1aa8175ad6&output=html&source=placeapi_v2","7","","",""
401,"吴裕泰茶庄","北京市朝阳区定福庄西街南口内蒙古饭店东配楼","010-65779962","购物;商铺","http://api.map.baidu.com/place/detail?uid=373cf757ac0868774354d7d6&output=html&source=placeapi_v2","7","","4",""
402,"吴裕泰茶莊","北京市朝阳区垡头北里3号楼","(010)67360762","购物;商铺","http://api.map.baidu.com/place/detail?uid=beabdbf48fd8b3817169d386&output=html&source=placeapi_v2","6","","5",""
403,"避雨茶庄","北京市朝阳区金蝉北里21号院7号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=57f316230cb1d641d42ce2ca&output=html&source=placeapi_v2","3","","",""
404,"吴裕泰茶庄","朝阳区朝阳路67号财满街财经中心东区9号楼1层","(010)85776284","购物;商铺","http://api.map.baidu.com/place/detail?uid=101bc61b4b539cbac52ba1a6&output=html&source=placeapi_v2","30","","4.7",""
405,"北京佰广源吴裕泰茶庄","百子湾东里102号楼5单元105室(金百万)","15901390697","购物;商铺","http://api.map.baidu.com/place/detail?uid=cc1d295bf496644e220262f0&output=html&source=placeapi_v2","23","","4.8",""
406,"白云间茶楼","朝阳区通惠家园惠生园1号楼12门(四惠东侧)","(010)65582909","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=08f5b8d6cf21c2467ec876ce&output=html&source=placeapi_v2","31","","4.8",""
407,"韵香源茶庄","广渠路","13240256376","购物;商铺","http://api.map.baidu.com/place/detail?uid=3cafbbf0e5713f708f1a8992&output=html&source=placeapi_v2","4","","",""
408,"北京静雅轩茶庄","兴隆街90a附近","13683181860","购物;商铺","http://api.map.baidu.com/place/detail?uid=60d02a93de48f9e93062128e&output=html&source=placeapi_v2","3","","",""
409,"张一元茶庄(双桥分店)","朝阳区双桥路双惠苑甲3号8门","(010)65704948","购物;商铺","http://api.map.baidu.com/place/detail?uid=0ce65c2dfb258d402c473380&output=html&source=placeapi_v2","6","","2.7",""
410,"吴裕泰茶庄（管庄路店）","北京市朝阳区管庄西里3号楼","(010)65742967","购物;商铺","http://api.map.baidu.com/place/detail?uid=f3c2373ca961d24bd32dd686&output=html&source=placeapi_v2","6","","4.5",""
411,"吴裕泰茶庄","北京市朝阳区朝阳路中百世贸商城杨闸环岛店1层","010-51397830","购物;商铺","http://api.map.baidu.com/place/detail?uid=083a55faa3ae9f60246e9817&output=html&source=placeapi_v2","12","","4.5",""
412,"吴裕泰茶庄","北京市朝阳区双桥中路东一时区万豪购物广场一层8009号","(010)65451391","购物;商铺","http://api.map.baidu.com/place/detail?uid=c03a6e92d3d757e1f503b8e1&output=html&source=placeapi_v2","10","","5",""
413,"元长厚茶庄","北京市朝阳区管庄路管庄中心小学附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=f4a33da924c00e093110afb2&output=html&source=placeapi_v2","15","","",""
414,"金瓯盛源茶业(闽北永欣茶庄双桥店)","管庄双桥路12号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=e9fb67d8020c3738210220e5&output=html&source=placeapi_v2","4","","0",""
415,"张一元茶庄(梨园店)","云景东路15号9号楼9-6室","(010)81523199","购物;商铺","http://api.map.baidu.com/place/detail?uid=ffd6d403f186f39616b54b86&output=html&source=placeapi_v2","5","","3.3",""
416,"张一元茶庄(通州中仓分店)","北京市通州区车站路87号","(010)80885860","购物;商铺","http://api.map.baidu.com/place/detail?uid=e2c734e40c85524415a1906f&output=html&source=placeapi_v2","10","","3.8",""
417,"张一元茶庄(通朝大街店)","北京市通州区通朝大街281号(新华联十字路口西200米北机家属院对面)","(010)52106515","购物;商铺","http://api.map.baidu.com/place/detail?uid=beabdbf4916ec1817069d378&output=html&source=placeapi_v2","13","","4.9",""
418,"吴裕泰茶庄","果园环岛十字路口西北角(近家乐福)","(010)81577699","购物;商铺","http://api.map.baidu.com/place/detail?uid=be1ea5ef14aaf9a614948e17&output=html&source=placeapi_v2","8","","5",""
419,"博艺轩茶楼","北京市通州区怡乐北街18号楼甲88号","(010)51270866","美食;茶座","http://api.map.baidu.com/place/detail?uid=dea6072ac09b97f116948e59&output=html&source=placeapi_v2","8","","4",""
420,"嘉沐堂茶楼","梨园南街326号","(010)81594688","美食;茶座","http://api.map.baidu.com/place/detail?uid=101bc61b415596bac52ba1a8&output=html&source=placeapi_v2","67","","4.5",""
421,"吴裕泰茶庄乔庄店","北京市通州区乔庄北街248号","010-81547296","购物;商铺","http://api.map.baidu.com/place/detail?uid=637df60a7bdb676b41afe686&output=html&source=placeapi_v2","3","","",""
422,"张一元茶庄(西门分店)","通州区新华西街111号（世纪联华向西150米）","(010)69549836","购物;商铺","http://api.map.baidu.com/place/detail?uid=79cceb36852438901f580090&output=html&source=placeapi_v2","6","","3.4",""
423,"吴裕泰茶庄园景店","云景里东路12-5号","(010)81521236","购物;商铺","http://api.map.baidu.com/place/detail?uid=25ec69fcf69ea564c36c14bb&output=html&source=placeapi_v2","1","","",""
424,"吴裕泰茶庄","北京市通州区新华东街38号","(010)69532279","购物;商铺","http://api.map.baidu.com/place/detail?uid=fd13a3f28f4c7f87b1077d39&output=html&source=placeapi_v2","16","","",""
425,"张一元茶庄西上园分店","通州区故城东路49号（工商银行西上园分理处）","(010)69543725","购物;商铺","http://api.map.baidu.com/place/detail?uid=cc0849a02d52754995031990&output=html&source=placeapi_v2","11","","3",""
426,"吴裕泰茶庄","通州区爱玛电动车东南80米","(010)69525423","购物;商铺","http://api.map.baidu.com/place/detail?uid=1020060fe0d96ba61894c61a&output=html&source=placeapi_v2","6","","3",""
427,"吴裕泰茶庄","北京市通州区新华西街通州万达广场B1层","010-69558780","购物;商铺","http://api.map.baidu.com/place/detail?uid=1eeed546c35a788fb5147f39&output=html&source=placeapi_v2","5","","1",""
428,"吴裕泰(牡丹茶庄店)","通胡大街5号-(23)","010-89526030","购物;商铺","http://api.map.baidu.com/place/detail?uid=d741bcde1d17b9ca28d7abcd&output=html&source=placeapi_v2","7","","4",""
429,"碧壶春茶楼","北京市通州区怡乐园一区30号楼","13701392756","美食;茶座","http://api.map.baidu.com/place/detail?uid=f6f3aee645663321b6f42f57&output=html&source=placeapi_v2","2","","",""
430,"务东茶庄","果园大街219号","13671023566","购物;商铺","http://api.map.baidu.com/place/detail?uid=6b16c7324098cca4deee8bc6&output=html&source=placeapi_v2","7","","",""
431,"上都茗居茶楼","通州区北杨洼32号楼2号观音庙东侧","4001015186","美食;茶座","http://api.map.baidu.com/place/detail?uid=b388f9fdb6ddd958b35c6a38&output=html&source=placeapi_v2","21","","4.6",""
432,"泰洋盛雅茶楼","通州区九棵树西路172号4层","(010)60545686,(010)60546210","美食;茶座","http://api.map.baidu.com/place/detail?uid=04fc110e24f50cac9703192f&output=html&source=placeapi_v2","2","","5",""
